V1,V2,V3
-124.19505956786,48.4414634146341,-10
-124.178097866307,48.4414634146341,-5
-124.161136164754,48.4414634146341,0
-124.144174463201,48.4414634146341,59
-124.127212761648,48.4414634146341,200
-124.110251060095,48.4414634146341,263
-124.093289358542,48.4414634146341,315
-124.076327656989,48.4414634146341,328
-124.059365955436,48.4414634146341,343
-124.042404253883,48.4414634146341,356
-124.02544255233,48.4414634146341,337
-124.008480850777,48.4414634146341,395
-123.991519149223,48.4414634146341,593
-123.97455744767,48.4414634146341,628
-123.957595746117,48.4414634146341,599
-123.940634044564,48.4414634146341,562
-123.923672343011,48.4414634146341,458
-123.906710641458,48.4414634146341,331
-123.889748939905,48.4414634146341,376
-123.872787238352,48.4414634146341,399
-123.855825536799,48.4414634146341,479
-123.838863835246,48.4414634146341,510
-123.821902133693,48.4414634146341,557
-123.80494043214,48.4414634146341,553
-123.787978730587,48.4414634146341,553
-123.771017029034,48.4414634146341,440
-123.75405532748,48.4414634146341,330
-123.737093625927,48.4414634146341,158
-123.720131924374,48.4414634146341,269
-123.703170222821,48.4414634146341,325
-123.686208521268,48.4414634146341,420
-123.669246819715,48.4414634146341,485
-123.652285118162,48.4414634146341,430
-123.635323416609,48.4414634146341,441
-123.618361715056,48.4414634146341,369
-123.601400013503,48.4414634146341,370
-123.58443831195,48.4414634146341,284
-123.567476610397,48.4414634146341,247
-123.550514908844,48.4414634146341,123
-123.53355320729,48.4414634146341,94
-123.516591505737,48.4414634146341,88
-123.499629804184,48.4414634146341,79
-123.482668102631,48.4414634146341,89
-123.465706401078,48.4414634146341,45
-123.448744699525,48.4414634146341,0
-123.431782997972,48.4414634146341,3
-123.414821296419,48.4414634146341,20
-123.397859594866,48.4414634146341,14
-123.380897893313,48.4414634146341,21
-123.36393619176,48.4414634146341,25
-123.346974490207,48.4414634146341,48
-123.330012788654,48.4414634146341,40
-123.313051087101,48.4414634146341,59
-123.296089385547,48.4414634146341,8
-123.279127683994,48.4414634146341,0
-123.262165982441,48.4414634146341,0
-123.245204280888,48.4414634146341,-5
-123.228242579335,48.4414634146341,-26
-123.211280877782,48.4414634146341,-59
-123.194319176229,48.4414634146341,-85
-123.177357474676,48.4414634146341,-103
-123.160395773123,48.4414634146341,-117
-123.14343407157,48.4414634146341,-108
-123.126472370017,48.4414634146341,-58
-123.109510668464,48.4414634146341,-106
-123.092548966911,48.4414634146341,-175
-123.075587265358,48.4414634146341,-207
-123.058625563804,48.4414634146341,-193
-123.041663862251,48.4414634146341,-140
-123.024702160698,48.4414634146341,-94
-123.007740459145,48.4414634146341,-56
-122.990778757592,48.4414634146341,-19
-122.973817056039,48.4414634146341,-6
-122.956855354486,48.4414634146341,-6
-122.939893652933,48.4414634146341,-22
-122.92293195138,48.4414634146341,-20
-122.905970249827,48.4414634146341,-3
-122.889008548274,48.4414634146341,-1
-122.872046846721,48.4414634146341,2
-122.855085145168,48.4414634146341,39
-122.838123443615,48.4414634146341,1
-122.821161742061,48.4414634146341,9
-122.804200040508,48.4414634146341,7
-122.787238338955,48.4414634146341,-11
-122.770276637402,48.4414634146341,-46
-122.753314935849,48.4414634146341,-60
-122.736353234296,48.4414634146341,-75
-122.719391532743,48.4414634146341,-75
-122.70242983119,48.4414634146341,-73
-122.685468129637,48.4414634146341,-55
-122.668506428084,48.4414634146341,-39
-122.651544726531,48.4414634146341,-4
-122.634583024978,48.4414634146341,76
-122.617621323425,48.4414634146341,106
-122.600659621872,48.4414634146341,125
-122.583697920318,48.4414634146341,45
-122.566736218765,48.4414634146341,1
-122.549774517212,48.4414634146341,1
-122.532812815659,48.4414634146341,54
-122.515851114106,48.4414634146341,0
-122.498889412553,48.4414634146341,-2
-122.481927711,48.4414634146341,0
-125.518072289,48.4243902439024,-126
-125.501110587447,48.4243902439024,-127
-125.484148885894,48.4243902439024,-133
-125.467187184341,48.4243902439024,-157
-125.450225482788,48.4243902439024,-158
-125.433263781235,48.4243902439024,-158
-125.416302079682,48.4243902439024,-158
-125.399340378128,48.4243902439024,-163
-125.382378676575,48.4243902439024,-168
-125.365416975022,48.4243902439024,-176
-125.348455273469,48.4243902439024,-180
-125.331493571916,48.4243902439024,-178
-125.314531870363,48.4243902439024,-173
-125.29757016881,48.4243902439024,-168
-125.280608467257,48.4243902439024,-166
-125.263646765704,48.4243902439024,-165
-125.246685064151,48.4243902439024,-164
-125.229723362598,48.4243902439024,-162
-125.212761661045,48.4243902439024,-161
-125.195799959492,48.4243902439024,-159
-125.178838257939,48.4243902439024,-159
-125.161876556385,48.4243902439024,-161
-125.144914854832,48.4243902439024,-159
-125.127953153279,48.4243902439024,-114
-125.110991451726,48.4243902439024,-108
-125.094029750173,48.4243902439024,-113
-125.07706804862,48.4243902439024,-139
-125.060106347067,48.4243902439024,-179
-125.043144645514,48.4243902439024,-180
-125.026182943961,48.4243902439024,-183
-125.009221242408,48.4243902439024,-188
-124.992259540855,48.4243902439024,-225
-124.975297839302,48.4243902439024,-248
-124.958336137749,48.4243902439024,-248
-124.941374436196,48.4243902439024,-251
-124.924412734642,48.4243902439024,-256
-124.907451033089,48.4243902439024,-260
-124.890489331536,48.4243902439024,-266
-124.873527629983,48.4243902439024,-290
-124.85656592843,48.4243902439024,-322
-124.839604226877,48.4243902439024,-324
-124.822642525324,48.4243902439024,-316
-124.805680823771,48.4243902439024,-292
-124.788719122218,48.4243902439024,-269
-124.771757420665,48.4243902439024,-264
-124.754795719112,48.4243902439024,-253
-124.737834017559,48.4243902439024,-209
-124.720872316006,48.4243902439024,-154
-124.703910614453,48.4243902439024,-146
-124.686948912899,48.4243902439024,-143
-124.669987211346,48.4243902439024,-160
-124.653025509793,48.4243902439024,-190
-124.63606380824,48.4243902439024,-216
-124.619102106687,48.4243902439024,-222
-124.602140405134,48.4243902439024,-229
-124.585178703581,48.4243902439024,-238
-124.568217002028,48.4243902439024,-241
-124.551255300475,48.4243902439024,-242
-124.534293598922,48.4243902439024,-241
-124.517331897369,48.4243902439024,-240
-124.500370195816,48.4243902439024,-238
-124.483408494263,48.4243902439024,-233
-124.46644679271,48.4243902439024,-230
-124.449485091156,48.4243902439024,-214
-124.432523389603,48.4243902439024,-209
-124.41556168805,48.4243902439024,-206
-124.398599986497,48.4243902439024,-202
-124.381638284944,48.4243902439024,-200
-124.364676583391,48.4243902439024,-203
-124.347714881838,48.4243902439024,-206
-124.330753180285,48.4243902439024,-202
-124.313791478732,48.4243902439024,-181
-124.296829777179,48.4243902439024,-141
-124.279868075626,48.4243902439024,-120
-124.262906374073,48.4243902439024,-110
-124.24594467252,48.4243902439024,-95
-124.228982970966,48.4243902439024,-84
-124.212021269413,48.4243902439024,-72
-124.19505956786,48.4243902439024,-61
-124.178097866307,48.4243902439024,-49
-124.161136164754,48.4243902439024,-37
-124.144174463201,48.4243902439024,-24
-124.127212761648,48.4243902439024,-12
-124.110251060095,48.4243902439024,-5
-124.093289358542,48.4243902439024,2
-124.076327656989,48.4243902439024,42
-124.059365955436,48.4243902439024,93
-124.042404253883,48.4243902439024,131
-124.02544255233,48.4243902439024,201
-124.008480850777,48.4243902439024,267
-123.991519149223,48.4243902439024,468
-123.97455744767,48.4243902439024,578
-123.957595746117,48.4243902439024,594
-123.940634044564,48.4243902439024,489
-123.923672343011,48.4243902439024,388
-123.906710641458,48.4243902439024,306
-123.889748939905,48.4243902439024,251
-123.872787238352,48.4243902439024,254
-123.855825536799,48.4243902439024,347
-123.838863835246,48.4243902439024,396
-123.821902133693,48.4243902439024,445
-123.80494043214,48.4243902439024,460
-123.787978730587,48.4243902439024,493
-123.771017029034,48.4243902439024,459
-123.75405532748,48.4243902439024,309
-123.737093625927,48.4243902439024,310
-123.720131924374,48.4243902439024,127
-123.703170222821,48.4243902439024,218
-123.686208521268,48.4243902439024,307
-123.669246819715,48.4243902439024,390
-123.652285118162,48.4243902439024,403
-123.635323416609,48.4243902439024,418
-123.618361715056,48.4243902439024,344
-123.601400013503,48.4243902439024,253
-123.58443831195,48.4243902439024,240
-123.567476610397,48.4243902439024,197
-123.550514908844,48.4243902439024,189
-123.53355320729,48.4243902439024,93
-123.516591505737,48.4243902439024,100
-123.499629804184,48.4243902439024,77
-123.482668102631,48.4243902439024,68
-123.465706401078,48.4243902439024,32
-123.448744699525,48.4243902439024,0
-123.431782997972,48.4243902439024,0
-123.414821296419,48.4243902439024,19
-123.397859594866,48.4243902439024,21
-123.380897893313,48.4243902439024,7
-123.36393619176,48.4243902439024,16
-123.346974490207,48.4243902439024,31
-123.330012788654,48.4243902439024,28
-123.313051087101,48.4243902439024,21
-123.296089385547,48.4243902439024,0
-123.279127683994,48.4243902439024,0
-123.262165982441,48.4243902439024,0
-123.245204280888,48.4243902439024,0
-123.228242579335,48.4243902439024,-4
-123.211280877782,48.4243902439024,-36
-123.194319176229,48.4243902439024,-64
-123.177357474676,48.4243902439024,-78
-123.160395773123,48.4243902439024,-81
-123.14343407157,48.4243902439024,-69
-123.126472370017,48.4243902439024,-65
-123.109510668464,48.4243902439024,-90
-123.092548966911,48.4243902439024,-96
-123.075587265358,48.4243902439024,-119
-123.058625563804,48.4243902439024,-195
-123.041663862251,48.4243902439024,-189
-123.024702160698,48.4243902439024,-172
-123.007740459145,48.4243902439024,-136
-122.990778757592,48.4243902439024,-99
-122.973817056039,48.4243902439024,-10
-122.956855354486,48.4243902439024,-15
-122.939893652933,48.4243902439024,-68
-122.92293195138,48.4243902439024,-57
-122.905970249827,48.4243902439024,-23
-122.889008548274,48.4243902439024,-35
-122.872046846721,48.4243902439024,-3
-122.855085145168,48.4243902439024,0
-122.838123443615,48.4243902439024,6
-122.821161742061,48.4243902439024,4
-122.804200040508,48.4243902439024,42
-122.787238338955,48.4243902439024,-35
-122.770276637402,48.4243902439024,-57
-122.753314935849,48.4243902439024,-65
-122.736353234296,48.4243902439024,-80
-122.719391532743,48.4243902439024,-77
-122.70242983119,48.4243902439024,-73
-122.685468129637,48.4243902439024,-72
-122.668506428084,48.4243902439024,-71
-122.651544726531,48.4243902439024,103
-122.634583024978,48.4243902439024,143
-122.617621323425,48.4243902439024,85
-122.600659621872,48.4243902439024,33
-122.583697920318,48.4243902439024,3
-122.566736218765,48.4243902439024,-4
-122.549774517212,48.4243902439024,11
-122.532812815659,48.4243902439024,83
-122.515851114106,48.4243902439024,46
-122.498889412553,48.4243902439024,15
-122.481927711,48.4243902439024,-3
-125.518072289,48.4073170731707,-127
-125.501110587447,48.4073170731707,-129
-125.484148885894,48.4073170731707,-132
-125.467187184341,48.4073170731707,-129
-125.450225482788,48.4073170731707,-129
-125.433263781235,48.4073170731707,-135
-125.416302079682,48.4073170731707,-159
-125.399340378128,48.4073170731707,-167
-125.382378676575,48.4073170731707,-174
-125.365416975022,48.4073170731707,-157
-125.348455273469,48.4073170731707,-124
-125.331493571916,48.4073170731707,-125
-125.314531870363,48.4073170731707,-169
-125.29757016881,48.4073170731707,-172
-125.280608467257,48.4073170731707,-172
-125.263646765704,48.4073170731707,-180
-125.246685064151,48.4073170731707,-185
-125.229723362598,48.4073170731707,-170
-125.212761661045,48.4073170731707,-166
-125.195799959492,48.4073170731707,-166
-125.178838257939,48.4073170731707,-166
-125.161876556385,48.4073170731707,-164
-125.144914854832,48.4073170731707,-116
-125.127953153279,48.4073170731707,-110
-125.110991451726,48.4073170731707,-109
-125.094029750173,48.4073170731707,-110
-125.07706804862,48.4073170731707,-110
-125.060106347067,48.4073170731707,-138
-125.043144645514,48.4073170731707,-187
-125.026182943961,48.4073170731707,-228
-125.009221242408,48.4073170731707,-241
-124.992259540855,48.4073170731707,-274
-124.975297839302,48.4073170731707,-271
-124.958336137749,48.4073170731707,-261
-124.941374436196,48.4073170731707,-241
-124.924412734642,48.4073170731707,-231
-124.907451033089,48.4073170731707,-241
-124.890489331536,48.4073170731707,-268
-124.873527629983,48.4073170731707,-325
-124.85656592843,48.4073170731707,-322
-124.839604226877,48.4073170731707,-310
-124.822642525324,48.4073170731707,-270
-124.805680823771,48.4073170731707,-266
-124.788719122218,48.4073170731707,-213
-124.771757420665,48.4073170731707,-198
-124.754795719112,48.4073170731707,-179
-124.737834017559,48.4073170731707,-163
-124.720872316006,48.4073170731707,-137
-124.703910614453,48.4073170731707,-147
-124.686948912899,48.4073170731707,-109
-124.669987211346,48.4073170731707,-90
-124.653025509793,48.4073170731707,-108
-124.63606380824,48.4073170731707,-100
-124.619102106687,48.4073170731707,-150
-124.602140405134,48.4073170731707,-182
-124.585178703581,48.4073170731707,-195
-124.568217002028,48.4073170731707,-202
-124.551255300475,48.4073170731707,-203
-124.534293598922,48.4073170731707,-214
-124.517331897369,48.4073170731707,-226
-124.500370195816,48.4073170731707,-231
-124.483408494263,48.4073170731707,-232
-124.46644679271,48.4073170731707,-231
-124.449485091156,48.4073170731707,-231
-124.432523389603,48.4073170731707,-229
-124.41556168805,48.4073170731707,-212
-124.398599986497,48.4073170731707,-204
-124.381638284944,48.4073170731707,-202
-124.364676583391,48.4073170731707,-199
-124.347714881838,48.4073170731707,-198
-124.330753180285,48.4073170731707,-196
-124.313791478732,48.4073170731707,-196
-124.296829777179,48.4073170731707,-197
-124.279868075626,48.4073170731707,-195
-124.262906374073,48.4073170731707,-180
-124.24594467252,48.4073170731707,-157
-124.228982970966,48.4073170731707,-133
-124.212021269413,48.4073170731707,-124
-124.19505956786,48.4073170731707,-109
-124.178097866307,48.4073170731707,-97
-124.161136164754,48.4073170731707,-84
-124.144174463201,48.4073170731707,-72
-124.127212761648,48.4073170731707,-58
-124.110251060095,48.4073170731707,-46
-124.093289358542,48.4073170731707,-32
-124.076327656989,48.4073170731707,-19
-124.059365955436,48.4073170731707,-9
-124.042404253883,48.4073170731707,-5
-124.02544255233,48.4073170731707,-2
-124.008480850777,48.4073170731707,10
-123.991519149223,48.4073170731707,256
-123.97455744767,48.4073170731707,361
-123.957595746117,48.4073170731707,405
-123.940634044564,48.4073170731707,442
-123.923672343011,48.4073170731707,377
-123.906710641458,48.4073170731707,256
-123.889748939905,48.4073170731707,178
-123.872787238352,48.4073170731707,176
-123.855825536799,48.4073170731707,214
-123.838863835246,48.4073170731707,257
-123.821902133693,48.4073170731707,284
-123.80494043214,48.4073170731707,261
-123.787978730587,48.4073170731707,274
-123.771017029034,48.4073170731707,222
-123.75405532748,48.4073170731707,254
-123.737093625927,48.4073170731707,285
-123.720131924374,48.4073170731707,83
-123.703170222821,48.4073170731707,154
-123.686208521268,48.4073170731707,252
-123.669246819715,48.4073170731707,350
-123.652285118162,48.4073170731707,338
-123.635323416609,48.4073170731707,308
-123.618361715056,48.4073170731707,291
-123.601400013503,48.4073170731707,257
-123.58443831195,48.4073170731707,195
-123.567476610397,48.4073170731707,168
-123.550514908844,48.4073170731707,119
-123.53355320729,48.4073170731707,84
-123.516591505737,48.4073170731707,138
-123.499629804184,48.4073170731707,108
-123.482668102631,48.4073170731707,56
-123.465706401078,48.4073170731707,0
-123.448744699525,48.4073170731707,-1
-123.431782997972,48.4073170731707,-2
-123.414821296419,48.4073170731707,-1
-123.397859594866,48.4073170731707,-1
-123.380897893313,48.4073170731707,0
-123.36393619176,48.4073170731707,20
-123.346974490207,48.4073170731707,23
-123.330012788654,48.4073170731707,22
-123.313051087101,48.4073170731707,16
-123.296089385547,48.4073170731707,1
-123.279127683994,48.4073170731707,-2
-123.262165982441,48.4073170731707,-3
-123.245204280888,48.4073170731707,-4
-123.228242579335,48.4073170731707,-6
-123.211280877782,48.4073170731707,-32
-123.194319176229,48.4073170731707,-53
-123.177357474676,48.4073170731707,-62
-123.160395773123,48.4073170731707,-63
-123.14343407157,48.4073170731707,-58
-123.126472370017,48.4073170731707,-53
-123.109510668464,48.4073170731707,-31
-123.092548966911,48.4073170731707,-25
-123.075587265358,48.4073170731707,-63
-123.058625563804,48.4073170731707,-157
-123.041663862251,48.4073170731707,-182
-123.024702160698,48.4073170731707,-179
-123.007740459145,48.4073170731707,-173
-122.990778757592,48.4073170731707,-70
-122.973817056039,48.4073170731707,-21
-122.956855354486,48.4073170731707,-24
-122.939893652933,48.4073170731707,-92
-122.92293195138,48.4073170731707,-91
-122.905970249827,48.4073170731707,-67
-122.889008548274,48.4073170731707,-75
-122.872046846721,48.4073170731707,-87
-122.855085145168,48.4073170731707,-60
-122.838123443615,48.4073170731707,-56
-122.821161742061,48.4073170731707,-37
-122.804200040508,48.4073170731707,-28
-122.787238338955,48.4073170731707,-45
-122.770276637402,48.4073170731707,-56
-122.753314935849,48.4073170731707,-59
-122.736353234296,48.4073170731707,-79
-122.719391532743,48.4073170731707,-81
-122.70242983119,48.4073170731707,-71
-122.685468129637,48.4073170731707,-78
-122.668506428084,48.4073170731707,-86
-122.651544726531,48.4073170731707,-7
-122.634583024978,48.4073170731707,6
-122.617621323425,48.4073170731707,4
-122.600659621872,48.4073170731707,-1
-122.583697920318,48.4073170731707,-9
-122.566736218765,48.4073170731707,-3
-122.549774517212,48.4073170731707,3
-122.532812815659,48.4073170731707,85
-122.515851114106,48.4073170731707,85
-122.498889412553,48.4073170731707,27
-122.481927711,48.4073170731707,-6
-125.518072289,48.390243902439,-134
-125.501110587447,48.390243902439,-132
-125.484148885894,48.390243902439,-129
-125.467187184341,48.390243902439,-128
-125.450225482788,48.390243902439,-130
-125.433263781235,48.390243902439,-134
-125.416302079682,48.390243902439,-171
-125.399340378128,48.390243902439,-173
-125.382378676575,48.390243902439,-142
-125.365416975022,48.390243902439,-121
-125.348455273469,48.390243902439,-121
-125.331493571916,48.390243902439,-120
-125.314531870363,48.390243902439,-123
-125.29757016881,48.390243902439,-123
-125.280608467257,48.390243902439,-122
-125.263646765704,48.390243902439,-128
-125.246685064151,48.390243902439,-191
-125.229723362598,48.390243902439,-179
-125.212761661045,48.390243902439,-172
-125.195799959492,48.390243902439,-171
-125.178838257939,48.390243902439,-170
-125.161876556385,48.390243902439,-121
-125.144914854832,48.390243902439,-114
-125.127953153279,48.390243902439,-112
-125.110991451726,48.390243902439,-111
-125.094029750173,48.390243902439,-112
-125.07706804862,48.390243902439,-111
-125.060106347067,48.390243902439,-113
-125.043144645514,48.390243902439,-176
-125.026182943961,48.390243902439,-213
-125.009221242408,48.390243902439,-293
-124.992259540855,48.390243902439,-292
-124.975297839302,48.390243902439,-253
-124.958336137749,48.390243902439,-242
-124.941374436196,48.390243902439,-222
-124.924412734642,48.390243902439,-220
-124.907451033089,48.390243902439,-232
-124.890489331536,48.390243902439,-327
-124.873527629983,48.390243902439,-336
-124.85656592843,48.390243902439,-309
-124.839604226877,48.390243902439,-250
-124.822642525324,48.390243902439,-240
-124.805680823771,48.390243902439,-202
-124.788719122218,48.390243902439,-149
-124.771757420665,48.390243902439,-126
-124.754795719112,48.390243902439,-76
-124.737834017559,48.390243902439,-42
-124.720872316006,48.390243902439,-59
-124.703910614453,48.390243902439,-72
-124.686948912899,48.390243902439,-73
-124.669987211346,48.390243902439,-50
-124.653025509793,48.390243902439,-57
-124.63606380824,48.390243902439,-68
-124.619102106687,48.390243902439,-65
-124.602140405134,48.390243902439,-64
-124.585178703581,48.390243902439,-84
-124.568217002028,48.390243902439,-102
-124.551255300475,48.390243902439,-143
-124.534293598922,48.390243902439,-144
-124.517331897369,48.390243902439,-158
-124.500370195816,48.390243902439,-192
-124.483408494263,48.390243902439,-213
-124.46644679271,48.390243902439,-222
-124.449485091156,48.390243902439,-228
-124.432523389603,48.390243902439,-231
-124.41556168805,48.390243902439,-235
-124.398599986497,48.390243902439,-227
-124.381638284944,48.390243902439,-207
-124.364676583391,48.390243902439,-199
-124.347714881838,48.390243902439,-195
-124.330753180285,48.390243902439,-194
-124.313791478732,48.390243902439,-194
-124.296829777179,48.390243902439,-194
-124.279868075626,48.390243902439,-191
-124.262906374073,48.390243902439,-190
-124.24594467252,48.390243902439,-189
-124.228982970966,48.390243902439,-177
-124.212021269413,48.390243902439,-166
-124.19505956786,48.390243902439,-157
-124.178097866307,48.390243902439,-146
-124.161136164754,48.390243902439,-135
-124.144174463201,48.390243902439,-120
-124.127212761648,48.390243902439,-106
-124.110251060095,48.390243902439,-92
-124.093289358542,48.390243902439,-77
-124.076327656989,48.390243902439,-65
-124.059365955436,48.390243902439,-53
-124.042404253883,48.390243902439,-43
-124.02544255233,48.390243902439,-35
-124.008480850777,48.390243902439,-27
-123.991519149223,48.390243902439,10
-123.97455744767,48.390243902439,70
-123.957595746117,48.390243902439,78
-123.940634044564,48.390243902439,167
-123.923672343011,48.390243902439,156
-123.906710641458,48.390243902439,126
-123.889748939905,48.390243902439,105
-123.872787238352,48.390243902439,102
-123.855825536799,48.390243902439,140
-123.838863835246,48.390243902439,178
-123.821902133693,48.390243902439,216
-123.80494043214,48.390243902439,186
-123.787978730587,48.390243902439,140
-123.771017029034,48.390243902439,104
-123.75405532748,48.390243902439,99
-123.737093625927,48.390243902439,86
-123.720131924374,48.390243902439,70
-123.703170222821,48.390243902439,50
-123.686208521268,48.390243902439,162
-123.669246819715,48.390243902439,118
-123.652285118162,48.390243902439,114
-123.635323416609,48.390243902439,162
-123.618361715056,48.390243902439,142
-123.601400013503,48.390243902439,184
-123.58443831195,48.390243902439,174
-123.567476610397,48.390243902439,211
-123.550514908844,48.390243902439,95
-123.53355320729,48.390243902439,116
-123.516591505737,48.390243902439,79
-123.499629804184,48.390243902439,67
-123.482668102631,48.390243902439,-1
-123.465706401078,48.390243902439,-2
-123.448744699525,48.390243902439,-6
-123.431782997972,48.390243902439,-8
-123.414821296419,48.390243902439,-9
-123.397859594866,48.390243902439,-8
-123.380897893313,48.390243902439,-6
-123.36393619176,48.390243902439,-3
-123.346974490207,48.390243902439,-4
-123.330012788654,48.390243902439,-2
-123.313051087101,48.390243902439,-1
-123.296089385547,48.390243902439,-2
-123.279127683994,48.390243902439,-8
-123.262165982441,48.390243902439,-13
-123.245204280888,48.390243902439,-18
-123.228242579335,48.390243902439,-26
-123.211280877782,48.390243902439,-40
-123.194319176229,48.390243902439,-51
-123.177357474676,48.390243902439,-55
-123.160395773123,48.390243902439,-55
-123.14343407157,48.390243902439,-54
-123.126472370017,48.390243902439,-39
-123.109510668464,48.390243902439,-32
-123.092548966911,48.390243902439,-31
-123.075587265358,48.390243902439,-97
-123.058625563804,48.390243902439,-106
-123.041663862251,48.390243902439,-105
-123.024702160698,48.390243902439,-158
-123.007740459145,48.390243902439,-162
-122.990778757592,48.390243902439,-156
-122.973817056039,48.390243902439,-107
-122.956855354486,48.390243902439,-107
-122.939893652933,48.390243902439,-111
-122.92293195138,48.390243902439,-85
-122.905970249827,48.390243902439,-75
-122.889008548274,48.390243902439,-88
-122.872046846721,48.390243902439,-98
-122.855085145168,48.390243902439,-97
-122.838123443615,48.390243902439,-93
-122.821161742061,48.390243902439,-89
-122.804200040508,48.390243902439,-87
-122.787238338955,48.390243902439,-79
-122.770276637402,48.390243902439,-69
-122.753314935849,48.390243902439,-62
-122.736353234296,48.390243902439,-74
-122.719391532743,48.390243902439,-77
-122.70242983119,48.390243902439,-31
-122.685468129637,48.390243902439,-95
-122.668506428084,48.390243902439,-96
-122.651544726531,48.390243902439,-4
-122.634583024978,48.390243902439,3
-122.617621323425,48.390243902439,1
-122.600659621872,48.390243902439,15
-122.583697920318,48.390243902439,-5
-122.566736218765,48.390243902439,-3
-122.549774517212,48.390243902439,-1
-122.532812815659,48.390243902439,51
-122.515851114106,48.390243902439,79
-122.498889412553,48.390243902439,24
-122.481927711,48.390243902439,0
-125.518072289,48.3731707317073,-136
-125.501110587447,48.3731707317073,-135
-125.484148885894,48.3731707317073,-130
-125.467187184341,48.3731707317073,-129
-125.450225482788,48.3731707317073,-131
-125.433263781235,48.3731707317073,-137
-125.416302079682,48.3731707317073,-178
-125.399340378128,48.3731707317073,-141
-125.382378676575,48.3731707317073,-126
-125.365416975022,48.3731707317073,-121
-125.348455273469,48.3731707317073,-119
-125.331493571916,48.3731707317073,-117
-125.314531870363,48.3731707317073,-116
-125.29757016881,48.3731707317073,-117
-125.280608467257,48.3731707317073,-119
-125.263646765704,48.3731707317073,-164
-125.246685064151,48.3731707317073,-184
-125.229723362598,48.3731707317073,-183
-125.212761661045,48.3731707317073,-175
-125.195799959492,48.3731707317073,-173
-125.178838257939,48.3731707317073,-164
-125.161876556385,48.3731707317073,-117
-125.144914854832,48.3731707317073,-116
-125.127953153279,48.3731707317073,-115
-125.110991451726,48.3731707317073,-115
-125.094029750173,48.3731707317073,-115
-125.07706804862,48.3731707317073,-113
-125.060106347067,48.3731707317073,-123
-125.043144645514,48.3731707317073,-177
-125.026182943961,48.3731707317073,-252
-125.009221242408,48.3731707317073,-285
-124.992259540855,48.3731707317073,-172
-124.975297839302,48.3731707317073,-116
-124.958336137749,48.3731707317073,-125
-124.941374436196,48.3731707317073,-127
-124.924412734642,48.3731707317073,-139
-124.907451033089,48.3731707317073,-284
-124.890489331536,48.3731707317073,-327
-124.873527629983,48.3731707317073,-320
-124.85656592843,48.3731707317073,-229
-124.839604226877,48.3731707317073,-215
-124.822642525324,48.3731707317073,-181
-124.805680823771,48.3731707317073,-109
-124.788719122218,48.3731707317073,-105
-124.771757420665,48.3731707317073,-99
-124.754795719112,48.3731707317073,-55
-124.737834017559,48.3731707317073,-11
-124.720872316006,48.3731707317073,44
-124.703910614453,48.3731707317073,29
-124.686948912899,48.3731707317073,94
-124.669987211346,48.3731707317073,87
-124.653025509793,48.3731707317073,60
-124.63606380824,48.3731707317073,-2
-124.619102106687,48.3731707317073,-11
-124.602140405134,48.3731707317073,-8
-124.585178703581,48.3731707317073,-42
-124.568217002028,48.3731707317073,-61
-124.551255300475,48.3731707317073,-72
-124.534293598922,48.3731707317073,-98
-124.517331897369,48.3731707317073,-115
-124.500370195816,48.3731707317073,-127
-124.483408494263,48.3731707317073,-139
-124.46644679271,48.3731707317073,-178
-124.449485091156,48.3731707317073,-198
-124.432523389603,48.3731707317073,-218
-124.41556168805,48.3731707317073,-233
-124.398599986497,48.3731707317073,-242
-124.381638284944,48.3731707317073,-244
-124.364676583391,48.3731707317073,-229
-124.347714881838,48.3731707317073,-220
-124.330753180285,48.3731707317073,-209
-124.313791478732,48.3731707317073,-200
-124.296829777179,48.3731707317073,-194
-124.279868075626,48.3731707317073,-190
-124.262906374073,48.3731707317073,-188
-124.24594467252,48.3731707317073,-187
-124.228982970966,48.3731707317073,-187
-124.212021269413,48.3731707317073,-181
-124.19505956786,48.3731707317073,-172
-124.178097866307,48.3731707317073,-169
-124.161136164754,48.3731707317073,-156
-124.144174463201,48.3731707317073,-151
-124.127212761648,48.3731707317073,-150
-124.110251060095,48.3731707317073,-142
-124.093289358542,48.3731707317073,-124
-124.076327656989,48.3731707317073,-110
-124.059365955436,48.3731707317073,-97
-124.042404253883,48.3731707317073,-88
-124.02544255233,48.3731707317073,-78
-124.008480850777,48.3731707317073,-72
-123.991519149223,48.3731707317073,-37
-123.97455744767,48.3731707317073,-22
-123.957595746117,48.3731707317073,-10
-123.940634044564,48.3731707317073,-1
-123.923672343011,48.3731707317073,44
-123.906710641458,48.3731707317073,2
-123.889748939905,48.3731707317073,1
-123.872787238352,48.3731707317073,23
-123.855825536799,48.3731707317073,55
-123.838863835246,48.3731707317073,106
-123.821902133693,48.3731707317073,111
-123.80494043214,48.3731707317073,130
-123.787978730587,48.3731707317073,80
-123.771017029034,48.3731707317073,137
-123.75405532748,48.3731707317073,144
-123.737093625927,48.3731707317073,66
-123.720131924374,48.3731707317073,28
-123.703170222821,48.3731707317073,1
-123.686208521268,48.3731707317073,0
-123.669246819715,48.3731707317073,0
-123.652285118162,48.3731707317073,0
-123.635323416609,48.3731707317073,6
-123.618361715056,48.3731707317073,175
-123.601400013503,48.3731707317073,202
-123.58443831195,48.3731707317073,166
-123.567476610397,48.3731707317073,138
-123.550514908844,48.3731707317073,69
