"Vessel"	"StratumID"	"GPSIndex"	"GpsT.UTC"	"GpsT.PST"	"Latitude"	"Longitude"	"Speed"	"Heading"	"Status"	"Final.T.ID"	"ONSEQ_ID"	"Platform"	"Port.Obs"	"Stbd.Obs"	"E_Instr"	"Data"	"Port.BE"	"Stbd.BE"	"Port.Vis"	"Bf"	"Stbd.Vis"	"Swell"	"Glare"	"L.G.Limit"	"R.G.Limit"	"CloudCover"	"Precip"	"Temp.C."
"MB"	"NA"	6164	2021-02-10 18:50:35	2021-02-10 10:50:35	48.2587966666667	-123.381605	10.37	263.3	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6165	2021-02-10 18:50:45	2021-02-10 10:50:45	48.25878	-123.382308333333	10.18	271.19	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6166	2021-02-10 18:50:55	2021-02-10 10:50:55	48.25876	-123.38301	9.98	268.7	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6167	2021-02-10 18:50:56	2021-02-10 10:50:56	48.25876	-123.383078333333	9.92	269.07	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6168	2021-02-10 18:51:05	2021-02-10 10:51:05	48.2587666666667	-123.3837	10.01	273.53	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6169	2021-02-10 18:51:15	2021-02-10 10:51:15	48.2588116666667	-123.384386666667	10.08	275.83	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6170	2021-02-10 18:51:25	2021-02-10 10:51:25	48.258825	-123.38509	10	272.35	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6171	2021-02-10 18:51:35	2021-02-10 10:51:35	48.258835	-123.385778333333	9.8	268.18	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6172	2021-02-10 18:51:45	2021-02-10 10:51:45	48.258785	-123.386478333333	9.98	260.18	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6173	2021-02-10 18:51:55	2021-02-10 10:51:55	48.2586966666667	-123.387158333333	10.17	259.68	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6174	2021-02-10 18:52:05	2021-02-10 10:52:05	48.2586316666667	-123.38785	10.16	262.99	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6175	2021-02-10 18:52:15	2021-02-10 10:52:15	48.2585833333333	-123.388533333333	10.06	266.01	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6176	2021-02-10 18:52:25	2021-02-10 10:52:25	48.25855	-123.389225	10.04	268.17	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6177	2021-02-10 18:52:35	2021-02-10 10:52:35	48.2585466666667	-123.389921666667	10.1	270.02	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6178	2021-02-10 18:52:45	2021-02-10 10:52:45	48.2585666666667	-123.39062	10	272.52	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6179	2021-02-10 18:52:55	2021-02-10 10:52:55	48.2585883333333	-123.39132	9.95	269.32	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6180	2021-02-10 18:53:05	2021-02-10 10:53:05	48.2585883333333	-123.392016666667	10.23	269.19	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6181	2021-02-10 18:53:15	2021-02-10 10:53:15	48.2585833333333	-123.392713333333	10	269.25	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6182	2021-02-10 18:53:25	2021-02-10 10:53:25	48.25856	-123.393411666667	10.16	270.26	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6183	2021-02-10 18:53:26	2021-02-10 10:53:26	48.25856	-123.393481666667	10.13	271.21	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6184	2021-02-10 18:53:35	2021-02-10 10:53:35	48.2585433333333	-123.394115	10.01	265.47	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6185	2021-02-10 18:53:45	2021-02-10 10:53:45	48.2585283333333	-123.394805	9.91	272.18	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6186	2021-02-10 18:53:55	2021-02-10 10:53:55	48.258535	-123.395505	10.1	271.66	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6187	2021-02-10 18:54:05	2021-02-10 10:54:05	48.2585133333333	-123.396195	9.96	270.43	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6188	2021-02-10 18:54:15	2021-02-10 10:54:15	48.2585233333333	-123.396898333333	9.9	273.05	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6189	2021-02-10 18:54:25	2021-02-10 10:54:25	48.258545	-123.397596666667	10.19	273.29	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6190	2021-02-10 18:54:35	2021-02-10 10:54:35	48.2585583333333	-123.398293333333	9.94	269.21	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6191	2021-02-10 18:54:45	2021-02-10 10:54:45	48.25854	-123.398986666667	10.15	274.3	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6192	2021-02-10 18:54:55	2021-02-10 10:54:55	48.2585683333333	-123.39968	9.97	271.76	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6193	2021-02-10 18:55:05	2021-02-10 10:55:05	48.2585566666667	-123.400375	10.06	269.05	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6194	2021-02-10 18:55:15	2021-02-10 10:55:15	48.2585533333333	-123.40106	9.71	270.86	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6195	2021-02-10 18:55:25	2021-02-10 10:55:25	48.2585566666667	-123.401748333333	9.74	272.3	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6196	2021-02-10 18:55:35	2021-02-10 10:55:35	48.2585666666667	-123.402433333333	9.79	269.39	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6197	2021-02-10 18:55:45	2021-02-10 10:55:45	48.2585583333333	-123.403041666667	9.8	272.41	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6198	2021-02-10 18:55:55	2021-02-10 10:55:55	48.2585566666667	-123.403793333333	9.85	264.39	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6199	2021-02-10 18:55:56	2021-02-10 10:55:56	48.2585516666667	-123.403861666667	9.84	265.95	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6200	2021-02-10 18:56:05	2021-02-10 10:56:05	48.2585316666667	-123.40447	9.76	273.91	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6201	2021-02-10 18:56:15	2021-02-10 10:56:15	48.2585366666667	-123.405148333333	9.54	270.76	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6202	2021-02-10 18:56:25	2021-02-10 10:56:25	48.258555	-123.405826666667	9.88	272.42	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6203	2021-02-10 18:56:26	2021-02-10 10:56:26	48.2585583333333	-123.405896666667	10.05	275.39	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6204	2021-02-10 18:56:35	2021-02-10 10:56:35	48.2585816666667	-123.406521666667	9.78	274.28	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6205	2021-02-10 18:56:45	2021-02-10 10:56:45	48.2586233333333	-123.407205	9.81	272.77	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6206	2021-02-10 18:56:55	2021-02-10 10:56:55	48.2586483333333	-123.407901666667	9.89	272.44	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6207	2021-02-10 18:57:05	2021-02-10 10:57:05	48.25866	-123.40859	9.82	270.86	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6208	2021-02-10 18:57:15	2021-02-10 10:57:15	48.2586683333333	-123.409286666667	9.86	269.1	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6209	2021-02-10 18:57:25	2021-02-10 10:57:25	48.258685	-123.409976666667	9.93	273.04	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6210	2021-02-10 18:57:35	2021-02-10 10:57:35	48.2586783333333	-123.410655	9.78	264.83	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6211	2021-02-10 18:57:45	2021-02-10 10:57:45	48.2586533333333	-123.411345	9.76	270.74	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6212	2021-02-10 18:57:55	2021-02-10 10:57:55	48.25868	-123.412028333333	9.97	277.24	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6213	2021-02-10 18:58:05	2021-02-10 10:58:05	48.258745	-123.412708333333	9.72	275.9	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6214	2021-02-10 18:58:15	2021-02-10 10:58:15	48.2587616666667	-123.413401666667	9.89	270.73	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6215	2021-02-10 18:58:25	2021-02-10 10:58:25	48.258765	-123.41409	10.03	273.76	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6216	2021-02-10 18:58:35	2021-02-10 10:58:35	48.2587683333333	-123.414786666667	10.05	269.07	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6217	2021-02-10 18:58:45	2021-02-10 10:58:45	48.2587866666667	-123.415483333333	9.87	272.82	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6218	2021-02-10 18:58:55	2021-02-10 10:58:55	48.2588016666667	-123.416183333333	9.92	274.31	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6219	2021-02-10 18:59:05	2021-02-10 10:59:05	48.2588333333333	-123.416876666667	10.08	274.65	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6220	2021-02-10 18:59:15	2021-02-10 10:59:15	48.2588233333333	-123.417568333333	10.1	269	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6221	2021-02-10 18:59:25	2021-02-10 10:59:25	48.2588116666667	-123.418265	9.92	269.96	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6222	2021-02-10 18:59:35	2021-02-10 10:59:35	48.2588283333333	-123.418961666667	9.89	271.43	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6223	2021-02-10 18:59:41	2021-02-10 10:59:41	48.2588366666667	-123.41938	10.1	271.77	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6224	2021-02-10 18:59:51	2021-02-10 10:59:51	48.2588166666667	-123.420081666667	10.2	264.51	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6225	2021-02-10 19:00:01	2021-02-10 11:00:01	48.2587716666667	-123.420775	9.81	265.6	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6226	2021-02-10 19:00:05	2021-02-10 11:00:05	48.2587566666667	-123.421045	9.89	267.54	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6227	2021-02-10 19:00:15	2021-02-10 11:00:15	48.2587516666667	-123.421741666667	9.83	268.57	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6228	2021-02-10 19:00:25	2021-02-10 11:00:25	48.2587733333333	-123.422441666667	9.94	276.86	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6229	2021-02-10 19:00:35	2021-02-10 11:00:35	48.2588116666667	-123.423136666667	9.98	271.79	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6230	2021-02-10 19:00:45	2021-02-10 11:00:45	48.2588183333333	-123.423828333333	10.11	273.11	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6231	2021-02-10 19:00:55	2021-02-10 11:00:55	48.258835	-123.424518333333	9.93	272.51	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6232	2021-02-10 19:01:05	2021-02-10 11:01:05	48.2588616666667	-123.425206666667	9.9	275.69	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6233	2021-02-10 19:01:11	2021-02-10 11:01:11	48.2588816666667	-123.425616666667	9.6	274.1	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6234	2021-02-10 19:01:21	2021-02-10 11:01:21	48.2588783333333	-123.426291666667	9.71	268.08	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6235	2021-02-10 19:01:31	2021-02-10 11:01:31	48.2588733333333	-123.426978333333	9.7	269.76	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6236	2021-02-10 19:01:35	2021-02-10 11:01:35	48.2588666666667	-123.427251666667	9.81	269.22	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6237	2021-02-10 19:01:45	2021-02-10 11:01:45	48.2588266666667	-123.427931666667	9.6	267.66	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6238	2021-02-10 19:01:55	2021-02-10 11:01:55	48.2587866666667	-123.428606666667	10.03	266.16	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6239	2021-02-10 19:02:05	2021-02-10 11:02:05	48.25877	-123.429293333333	10	268.12	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6240	2021-02-10 19:02:15	2021-02-10 11:02:15	48.2587666666667	-123.429975	9.85	270	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6241	2021-02-10 19:02:25	2021-02-10 11:02:25	48.2587566666667	-123.430651666667	9.86	272.92	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6242	2021-02-10 19:02:35	2021-02-10 11:02:35	48.258775	-123.43134	9.65	272.84	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6243	2021-02-10 19:02:45	2021-02-10 11:02:45	48.2587933333333	-123.432028333333	9.9	272.4	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6244	2021-02-10 19:02:55	2021-02-10 11:02:55	48.2588066666667	-123.432708333333	9.82	273.98	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
