"Vessel"	"GPSIndex"	"GpsT.UTC"	"GpsT"	"Latitude"	"Longitude"	"Speed"	"Heading"	"Status"	"Final.T.ID"	"ONSEQ_ID"	"Platform"	"Port.Obs"	"Stbd.Obs"	"E_Instr"	"Data"	"Port.Vis"	"Bf"	"Stbd.Vis"	"Swell"	"Glare"	"L.G.Limit"	"R.G.Limit"	"CloudCover"	"Precip"	"iteration"
"MB"	13120	2021-07-13 19:41:56	2021-07-13 12:41:56	48.5417383333333	-123.266986666667	10.87	319.42	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13121	2021-07-13 19:42:06	2021-07-13 12:42:06	48.5421133333333	-123.267503333333	10.22	314.86	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13122	2021-07-13 19:42:16	2021-07-13 12:42:16	48.5424616666667	-123.268011666667	10.98	318.67	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13123	2021-07-13 19:42:26	2021-07-13 12:42:26	48.542815	-123.268543333333	10.89	313.94	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13124	2021-07-13 19:42:36	2021-07-13 12:42:36	48.5431583333333	-123.269066666667	10.51	317.67	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13125	2021-07-13 19:42:46	2021-07-13 12:42:46	48.5435166666667	-123.269545	9.8	316.5	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13126	2021-07-13 19:42:56	2021-07-13 12:42:56	48.54385	-123.270045	10.16	309.31	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13127	2021-07-13 19:43:06	2021-07-13 12:43:06	48.54413	-123.270551666667	10.19	313.26	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13128	2021-07-13 19:43:16	2021-07-13 12:43:16	48.5444133333333	-123.271113333333	9.52	302.59	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13129	2021-07-13 19:43:26	2021-07-13 12:43:26	48.5447066666667	-123.271595	9.32	318.5	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13130	2021-07-13 19:43:36	2021-07-13 12:43:36	48.54502	-123.27202	9.88	318.22	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13131	2021-07-13 19:43:41	2021-07-13 12:43:41	48.5451916666667	-123.272243333333	9.88	319.84	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13132	2021-07-13 19:43:46	2021-07-13 12:43:46	48.545355	-123.272471666667	9.46	316.34	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13133	2021-07-13 19:43:56	2021-07-13 12:43:56	48.5456566666667	-123.273018333333	10.46	306.19	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13134	2021-07-13 19:44:06	2021-07-13 12:44:06	48.54596	-123.273605	10.68	314.35	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13135	2021-07-13 19:44:16	2021-07-13 12:44:16	48.54633	-123.274093333333	10.54	324.86	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13136	2021-07-13 19:44:26	2021-07-13 12:44:26	48.546745	-123.274486666667	10.88	326.71	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13137	2021-07-13 19:44:36	2021-07-13 12:44:36	48.5471316666667	-123.274931666667	11.15	321.66	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13138	2021-07-13 19:44:46	2021-07-13 12:44:46	48.54754	-123.275426666667	11.36	323.6	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13139	2021-07-13 19:44:56	2021-07-13 12:44:56	48.5479316666667	-123.275941666667	11	322.27	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13140	2021-07-13 19:45:07	2021-07-13 12:45:07	48.5483266666667	-123.27634	9.96	330.43	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13141	2021-07-13 19:45:16	2021-07-13 12:45:16	48.548755	-123.276708333333	10.96	326.28	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13142	2021-07-13 19:45:26	2021-07-13 12:45:26	48.54916	-123.277183333333	10.91	318.79	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13143	2021-07-13 19:45:36	2021-07-13 12:45:36	48.5495366666667	-123.277701666667	10.71	317.1	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13144	2021-07-13 19:45:46	2021-07-13 12:45:46	48.5499133333333	-123.278185	10.65	319.98	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13145	2021-07-13 19:45:56	2021-07-13 12:45:56	48.5503016666667	-123.278693333333	11.04	321.37	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13146	2021-07-13 19:46:06	2021-07-13 12:46:06	48.55067	-123.279176666667	10.63	319.62	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13147	2021-07-13 19:46:16	2021-07-13 12:46:16	48.5510433333333	-123.279643333333	11.03	321.54	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13148	2021-07-13 19:46:26	2021-07-13 12:46:26	48.55143	-123.280168333333	11.46	317.41	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13149	2021-07-13 19:46:36	2021-07-13 12:46:36	48.551775	-123.2807	10.62	315.54	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13150	2021-07-13 19:46:46	2021-07-13 12:46:46	48.5521216666667	-123.281255	10.99	312.03	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13151	2021-07-13 19:46:56	2021-07-13 12:46:56	48.55247	-123.281795	10.91	317.5	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13152	2021-07-13 19:47:06	2021-07-13 12:47:06	48.5528433333333	-123.282268333333	10.99	319.42	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13153	2021-07-13 19:47:16	2021-07-13 12:47:16	48.553235	-123.282756666667	10.58	319.64	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13154	2021-07-13 19:47:26	2021-07-13 12:47:26	48.5536283333333	-123.283261666667	11.22	316.99	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13155	2021-07-13 19:47:36	2021-07-13 12:47:36	48.5540116666667	-123.283798333333	11.1	316.13	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13156	2021-07-13 19:47:46	2021-07-13 12:47:46	48.55438	-123.284335	10.72	316.91	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13157	2021-07-13 19:47:56	2021-07-13 12:47:56	48.5547583333333	-123.284808333333	10.36	319.44	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13158	2021-07-13 19:48:06	2021-07-13 12:48:06	48.555115	-123.285268333333	10	321.41	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13159	2021-07-13 19:48:16	2021-07-13 12:48:16	48.5554983333333	-123.285648333333	9.72	325.73	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13160	2021-07-13 19:48:26	2021-07-13 12:48:26	48.5558133333333	-123.28607	8.63	315.94	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13161	2021-07-13 19:48:36	2021-07-13 12:48:36	48.5561033333333	-123.286478333333	8.6	320.92	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13162	2021-07-13 19:48:41	2021-07-13 12:48:41	48.5562533333333	-123.286685	8.94	315.91	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13163	2021-07-13 19:48:46	2021-07-13 12:48:46	48.5563933333333	-123.286905	8.4	314.09	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13164	2021-07-13 19:48:56	2021-07-13 12:48:56	48.5566716666667	-123.287338333333	8.44	315.39	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13165	2021-07-13 19:49:06	2021-07-13 12:49:06	48.5569366666667	-123.287778333333	8.42	309.68	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13166	2021-07-13 19:49:16	2021-07-13 12:49:16	48.5571566666667	-123.288233333333	7.45	311.39	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13167	2021-07-13 19:49:26	2021-07-13 12:49:26	48.55739	-123.288653333333	8.23	312.55	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13168	2021-07-13 19:49:36	2021-07-13 12:49:36	48.5576583333333	-123.289123333333	9.2	310.06	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13169	2021-07-13 19:49:46	2021-07-13 12:49:46	48.5579616666667	-123.289583333333	9.25	316.27	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13170	2021-07-13 19:49:56	2021-07-13 12:49:56	48.5582783333333	-123.29008	10.15	310.45	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13171	2021-07-13 19:50:06	2021-07-13 12:50:06	48.5585733333333	-123.290586666667	9.71	311.7	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13172	2021-07-13 19:50:16	2021-07-13 12:50:16	48.5588783333333	-123.291115	9.73	311.8	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13173	2021-07-13 19:50:26	2021-07-13 12:50:26	48.5591716666667	-123.291608333333	9.46	313.32	"ON"	"15"	55	"Bo"	"CMcMillan"	"LSpaven"	"Bi"	"EKeppel"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13174	2021-07-13 19:50:36	2021-07-13 12:50:36	48.559505	-123.29214	10.88	310.91	"OFF"	"15"	55	"Bo"	NA	NA	"Bi"	NA	NA	NA	NA	NA	"None"	NA	NA	NA	"Clear"	12
"MB"	13295	2021-07-13 20:10:17	2021-07-13 13:10:17	48.6210916666667	-123.28941	9.76	35.71	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13296	2021-07-13 20:10:27	2021-07-13 13:10:27	48.6214183333333	-123.288928333333	10.41	45.19	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13297	2021-07-13 20:10:37	2021-07-13 13:10:37	48.6217433333333	-123.288393333333	10.06	45.87	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13298	2021-07-13 20:10:47	2021-07-13 13:10:47	48.6220633333333	-123.287865	10.18	52.85	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13299	2021-07-13 20:10:57	2021-07-13 13:10:57	48.62228	-123.287208333333	10.83	67.76	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13300	2021-07-13 20:11:07	2021-07-13 13:11:07	48.622505	-123.286538333333	10.74	60.33	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13301	2021-07-13 20:11:17	2021-07-13 13:11:17	48.6228333333333	-123.28602	10.01	37.13	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13302	2021-07-13 20:11:27	2021-07-13 13:11:27	48.6232333333333	-123.285645	10.09	30.92	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13303	2021-07-13 20:11:37	2021-07-13 13:11:37	48.623595	-123.285175	10.38	48.52	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13304	2021-07-13 20:11:47	2021-07-13 13:11:47	48.623875	-123.284571666667	10.8	55.73	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13305	2021-07-13 20:11:57	2021-07-13 13:11:57	48.6241433333333	-123.283921666667	11.08	59.62	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13306	2021-07-13 20:12:07	2021-07-13 13:12:07	48.6243833333333	-123.28324	11.05	61.56	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13307	2021-07-13 20:12:17	2021-07-13 13:12:17	48.6245966666667	-123.282531666667	11.03	65.62	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13308	2021-07-13 20:12:27	2021-07-13 13:12:27	48.6248066666667	-123.281818333333	11.16	65.01	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13309	2021-07-13 20:12:37	2021-07-13 13:12:37	48.6250033333333	-123.2811	11.04	67.72	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13310	2021-07-13 20:12:47	2021-07-13 13:12:47	48.6251583333333	-123.280366666667	11.06	76.05	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13311	2021-07-13 20:12:57	2021-07-13 13:12:57	48.6252533333333	-123.279613333333	11.12	84.06	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13312	2021-07-13 20:13:07	2021-07-13 13:13:07	48.625275	-123.278855	11.24	89.4	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13313	2021-07-13 20:13:17	2021-07-13 13:13:17	48.625235	-123.278091666667	11.02	97.39	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13314	2021-07-13 20:13:27	2021-07-13 13:13:27	48.6251166666667	-123.277333333333	11.13	105.92	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13315	2021-07-13 20:13:37	2021-07-13 13:13:37	48.6249116666667	-123.276588333333	11.28	113.17	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13316	2021-07-13 20:13:47	2021-07-13 13:13:47	48.62471	-123.275835	11.48	110.72	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13317	2021-07-13 20:13:57	2021-07-13 13:13:57	48.62453	-123.275071666667	11.55	107.75	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13318	2021-07-13 20:14:07	2021-07-13 13:14:07	48.6243633333333	-123.27431	11.59	106.84	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13319	2021-07-13 20:14:17	2021-07-13 13:14:17	48.6242383333333	-123.273508333333	11.84	99.13	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13320	2021-07-13 20:14:26	2021-07-13 13:14:26	48.6242283333333	-123.27277	11.86	87.07	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13321	2021-07-13 20:14:36	2021-07-13 13:14:36	48.6243033333333	-123.271966666667	11.67	79.77	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13322	2021-07-13 20:14:46	2021-07-13 13:14:46	48.6244216666667	-123.271176666667	11.56	78.07	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13323	2021-07-13 20:14:47	2021-07-13 13:14:47	48.6244333333333	-123.271098333333	11.71	77.54	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13324	2021-07-13 20:14:57	2021-07-13 13:14:57	48.6245166666667	-123.270293333333	11.42	83.9	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13325	2021-07-13 20:15:07	2021-07-13 13:15:07	48.6245683333333	-123.26951	11.21	86.87	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13326	2021-07-13 20:15:17	2021-07-13 13:15:17	48.6245916666667	-123.268731666667	11.17	89.97	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13327	2021-07-13 20:15:27	2021-07-13 13:15:27	48.6245833333333	-123.267958333333	11.08	93.81	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13328	2021-07-13 20:15:37	2021-07-13 13:15:37	48.6245583333333	-123.267195	11.01	86.87	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13329	2021-07-13 20:15:47	2021-07-13 13:15:47	48.62465	-123.266446666667	10.66	76.15	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13330	2021-07-13 20:15:57	2021-07-13 13:15:57	48.6247983333333	-123.265741666667	10.36	67.24	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13331	2021-07-13 20:16:07	2021-07-13 13:16:07	48.6249783333333	-123.265065	10.67	67.51	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	13332	2021-07-13 20:16:17	2021-07-13 13:16:17	48.6251833333333	-123.264386666667	10.71	63.81	"ON"	"14"	57	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	4	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
